Model,MSO44
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-08
Record Length,1000
Zero Index,142.36412500
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH4
1.58654350e-05,2.68593750e-03
1.59054350e-05,8.90625000e-04
1.59454350e-05,2.26562500e-04
1.59854350e-05,-2.32656250e-03
1.60254350e-05,-2.46875000e-03
1.60654350e-05,-2.78281250e-03
1.61054350e-05,-3.78593750e-03
1.61454350e-05,-8.01562500e-04
1.61854350e-05,1.20468750e-03
1.62254350e-05,3.17656250e-03
1.62654350e-05,1.43750000e-03
1.63054350e-05,4.73437500e-04
1.63454350e-05,-2.57656250e-03
1.63854350e-05,-2.43437500e-03
1.64254350e-05,-1.44843750e-03
1.64654350e-05,1.25937500e-03
1.65054350e-05,5.15625000e-05
1.65454350e-05,6.48437500e-04
1.65854350e-05,4.22968750e-03
1.66254350e-05,9.33593750e-03
1.66654350e-05,7.50000000e-03
1.67054350e-05,2.84843750e-03
1.67454350e-05,1.08281250e-03
1.67854350e-05,-2.67812500e-03
1.68254350e-05,-4.47187500e-03
1.68654350e-05,-8.14843750e-03
1.69054350e-05,-5.91718750e-03
1.69454350e-05,-2.38750000e-03
1.69854350e-05,-2.59531250e-03
1.70254350e-05,-2.62500000e-04
1.70654350e-05,2.70468750e-03
1.71054350e-05,4.88906250e-03
1.71454350e-05,8.51718750e-03
1.71854350e-05,1.81562500e-03
1.72254350e-05,-4.03437500e-03
1.72654350e-05,-4.32656250e-03
1.73054350e-05,-2.87968750e-03
1.73454350e-05,-1.75781250e-03
1.73854350e-05,-2.89062500e-04
1.74254350e-05,1.78125000e-03
1.74654350e-05,7.01562500e-04
1.75054350e-05,-9.01562500e-04
1.75454350e-05,-2.56093750e-03
1.75854350e-05,-9.45312500e-04
1.76254350e-05,-9.75000000e-04
1.76654350e-05,-8.53125000e-04
1.77054350e-05,-9.81250000e-04
1.77454350e-05,1.20937500e-03
1.77854350e-05,2.50000000e-03
1.78254350e-05,5.53125000e-04
1.78654350e-05,5.15625000e-04
1.79054350e-05,-1.19375000e-03
1.79454350e-05,-1.04218750e-03
1.79854350e-05,-1.21093750e-03
1.80254350e-05,-1.86718750e-03
1.80654350e-05,-1.98593750e-03
1.81054350e-05,9.48437500e-04
1.81454350e-05,6.09375000e-04
1.81854350e-05,1.79687500e-03
1.82254350e-05,2.76093750e-03
1.82654350e-05,1.98437500e-04
1.83054350e-05,-1.95781250e-03
1.83454350e-05,-6.75000000e-04
1.83854350e-05,2.36718750e-03
1.84254350e-05,5.42656250e-03
1.84654350e-05,8.50000000e-04
1.85054350e-05,-3.42968750e-03
1.85454350e-05,-3.92343750e-03
1.85854350e-05,-5.32187500e-03
1.86254350e-05,-1.68750000e-03
1.86654350e-05,7.40625000e-04
1.87054350e-05,1.45312500e-04
1.87454350e-05,4.54687500e-04
