Model,MSO44
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-08
Record Length,1000
Zero Index,142.49612500
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH4
8.78015500e-06,5.15625000e-05
8.82015500e-06,-5.70312500e-04
8.86015500e-06,-2.10937500e-04
8.90015500e-06,1.96562500e-03
8.94015500e-06,3.60937500e-04
8.98015500e-06,-1.04687500e-03
9.02015500e-06,2.66250000e-03
9.06015500e-06,3.76250000e-03
9.10015500e-06,-6.42187500e-04
9.14015500e-06,1.87500000e-04
9.18015500e-06,-1.73125000e-03
9.22015500e-06,-3.15312500e-03
9.26015500e-06,-2.39062500e-04
9.30015500e-06,3.31250000e-04
9.34015500e-06,-8.92187500e-04
9.38015500e-06,-1.54218750e-03
9.42015500e-06,3.59218750e-03
9.46015500e-06,4.85781250e-03
9.50015500e-06,2.41250000e-03
9.54015500e-06,2.30312500e-03
9.58015500e-06,-1.09375000e-04
9.62015500e-06,-3.85000000e-03
9.66015500e-06,-1.76718750e-03
9.70015500e-06,-1.52031250e-03
9.74015500e-06,4.06250000e-05
9.78015500e-06,1.73437500e-03
9.82015500e-06,1.49531250e-03
9.86015500e-06,8.59375000e-04
9.90015500e-06,-9.06250000e-04
9.94015500e-06,-6.87500000e-04
9.98015500e-06,-1.50312500e-03
1.00201550e-05,8.81250000e-04
1.00601550e-05,3.87500000e-04
1.01001550e-05,-1.25312500e-03
1.01401550e-05,-1.65312500e-03
1.01801550e-05,-3.39843750e-03
1.02201550e-05,1.72187500e-03
1.02601550e-05,9.84375000e-04
1.03001550e-05,1.51562500e-03
1.03401550e-05,4.34375000e-04
1.03801550e-05,4.25000000e-04
1.04201550e-05,2.34531250e-03
1.04601550e-05,5.09375000e-04
1.05001550e-05,2.05000000e-03
1.05401550e-05,1.59375000e-04
1.05801550e-05,-3.92343750e-03
1.06201550e-05,-1.23593750e-03
1.06601550e-05,-1.25000000e-05
1.07001550e-05,-2.71875000e-04
1.07401550e-05,2.13906250e-03
1.07801550e-05,-1.09375000e-05
1.08201550e-05,2.31718750e-03
1.08601550e-05,-1.29687500e-04
1.09001550e-05,-1.27656250e-03
1.09401550e-05,4.71875000e-04
1.09801550e-05,-1.46562500e-03
1.10201550e-05,1.95625000e-03
1.10601550e-05,2.01718750e-03
1.11001550e-05,2.78125000e-03
1.11401550e-05,2.34375000e-05
1.11801550e-05,1.40625000e-05
1.12201550e-05,-1.53750000e-03
1.12601550e-05,2.81718750e-03
1.13001550e-05,8.79687500e-04
1.13401550e-05,-5.65625000e-04
1.13801550e-05,1.20312500e-04
1.14201550e-05,-2.32812500e-03
1.14601550e-05,-7.48437500e-04
1.15001550e-05,-1.52031250e-03
1.15401550e-05,3.22187500e-03
1.15801550e-05,3.60937500e-04
1.16201550e-05,1.12187500e-03
1.16601550e-05,-1.57187500e-03
1.17001550e-05,-1.52500000e-03
1.17401550e-05,-1.13906250e-03
1.17801550e-05,-1.77500000e-03
1.18201550e-05,-1.46562500e-03
1.18601550e-05,-1.01250000e-03
1.19001550e-05,2.41406250e-03
1.19401550e-05,3.13750000e-03
1.19801550e-05,1.44843750e-03
1.20201550e-05,-8.21875000e-04
1.20601550e-05,-3.88750000e-03
1.21001550e-05,-2.61718750e-03
1.21401550e-05,-9.68750000e-05
1.21801550e-05,-1.70312500e-04
1.22201550e-05,1.21875000e-03
1.22601550e-05,-1.00468750e-03
1.23001550e-05,2.18750000e-05
1.23401550e-05,4.68750000e-05
1.23801550e-05,9.40625000e-04
1.24201550e-05,-2.30156250e-03
1.24601550e-05,-1.77500000e-03
1.25001550e-05,1.28750000e-03
1.25401550e-05,5.40625000e-04
1.25801550e-05,7.00000000e-04
1.26201550e-05,1.21093750e-03
1.26601550e-05,1.50781250e-03
1.27001550e-05,-2.03437500e-03
1.27401550e-05,4.50000000e-04
1.27801550e-05,-1.80156250e-03
1.28201550e-05,-1.32656250e-03
1.28601550e-05,-2.05468750e-03
1.29001550e-05,5.20312500e-04
1.29401550e-05,2.06875000e-03
1.29801550e-05,3.20468750e-03
1.30201550e-05,3.18750000e-03
1.30601550e-05,4.48750000e-03
1.31001550e-05,2.53750000e-03
1.31401550e-05,2.07031250e-03
1.31801550e-05,-3.38750000e-03
1.32201550e-05,-2.08593750e-03
1.32601550e-05,-8.26562500e-04
1.33001550e-05,2.24218750e-03
1.33401550e-05,4.95312500e-04
1.33801550e-05,1.21718750e-03
1.34201550e-05,-1.29843750e-03
1.34601550e-05,-4.48281250e-03
1.35001550e-05,8.79687500e-04
1.35401550e-05,4.94062500e-03
1.35801550e-05,4.48906250e-03
1.36201550e-05,9.89062500e-04
1.36601550e-05,3.71875000e-04
1.37001550e-05,-2.76562500e-03
1.37401550e-05,-3.71718750e-03
1.37801550e-05,-3.59375000e-03
1.38201550e-05,-2.55468750e-03
1.38601550e-05,-1.84843750e-03
